	KMV_362	KMV_364	KMV_370	KMV_372	KMV_373	KMV_375	KMV_377	KMV_380	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_401	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_415	KMV_416	KMV_417	KMV_418	KMV_421	KMV_424	KMV_425	KMV_428	KMV_429	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_456	KMV_457
m_100020859	0.497227236	0.928503466	0.506729188	1.178375381	0.66528466	1.751513063	0.781383766	-0.097063332	1.646846297	0.916775509	-0.219366528	0.095766648	0.155352203	-0.132511582	-0.066760109	0.065561616	0.441751671	0.726821876	1.200547566	1.021877672	0.227701994	0.003481223	-0.141166714	-0.052977895	1.04609137	0.04877823	0.220028699	0.740886558	0.637221293	1.187489392	1.930917142	1.221301229	1.341467202	1.884582703	1.080652715	0.808188661	0.150091108	1.966070191	0.985768902	-0.820446143	0.461594027	1.563132023	0.668627897	0.407270036	0.254922811	1.327818621	-0.117120992	0.360344538
m_100020860	0.605924838	1.125793363	0.572428505	1.018625548	0.680929326	1.521112642	0.788354484	-0.044360783	1.282192571	0.847782891	-0.241783249	0.430402584	0.103232321	-0.287938809	-0.115796721	0.025561429	0.346648017	0.469238171	1.408131846	0.801176941	0.247352069	0.132681108	-0.038271924	0.300306349	0.9232783	0.363812451	0.108868512	0.521602283	0.609122901	0.898630633	1.57173977	0.974977722	1.206056387	1.490165796	0.719057897	0.577175549	0.605682875	1.515374098	0.776875314	-0.544783753	0.092080385	1.180639973	0.682225689	0.409425632	0.220645853	1.100760074	-0.182524533	0.196180185
m_100021065	0.925647613	1.125602278	0.764294469	1.03335032	0.921025289	1.181595869	1.249044547	0.917175716	1.203757692	0.85836316	0.99620772	0.063326588	0.529380136	0.818323355	0.856514831	0.302120264	1.558552164	1.45102353	1.240442717	0.902847198	1.227990612	1.554251206	1.062073296	1.017205907	1.254135769	1.039518614	0.797024207	0.940040268	1.112864539	0.08706129	1.11489671	1.126419619	0.797724709	1.316306402	1.378972313	1.061802212	1.099801653	1.699578796	1.316829305	1.115734275	1.320356003	0.896420642	0.898751051	0.632074413	0.724542598	0.90440204	0.616888751	1.322086671
m_100021123	-2.17140673	-0.651494288	-0.722783397	-2.102669448	-2.225405659	-0.655701571	-2.078215584	-1.549819015	-2.093287929	-0.828668816	-1.258092631	-1.992518373	-0.742245392	-0.269705358	-2.163814918	-1.953975412	-0.567277172	-2.020413354	-2.066393311	-0.066535613	-0.86534232	-0.303869833	-0.695238672	-2.122625858	-2.053932573	-0.653102348	-0.112023612	-2.077625582	-0.617975578	-0.408795834	-0.474448568	-0.517457402	-0.729240811	-1.963702584	-2.009267256	-0.495766661	-2.304874078	-1.949618055	-2.00924501	-0.187571736	-2.213369613	-0.639936822	-2.128600628	-0.434838393	-2.226495465	-2.03415615	-0.689779894	-2.063299915
m_100021194	-0.499561482	-0.552511578	-0.99233842	-0.003271743	-0.122320205	-1.816122301	-1.817855447	-1.289423004	-0.990388892	0.280661031	-0.631062981	-0.758369874	-0.18111144	-1.814352225	-0.201947055	-0.263564082	-1.790471479	-0.661323165	-0.186314602	-0.555435964	-0.622309429	-0.100336999	-0.694760705	-0.157775576	-0.469467044	-0.046061987	-0.716195997	0.031819623	-0.44439794	-0.199265145	-1.725681932	-1.756337883	-1.800835204	-0.114846781	-1.748896421	-0.259987724	-0.526315923	-0.990279351	-0.383331193	-0.428093942	-0.30290891	-1.702974122	-0.762149469	-1.729650396	0.140557379	-0.816555258	-0.222634219	-1.802937168
m_100021196	-0.072012174	0.138460668	0.493403776	0.166944556	-0.015122758	0.58963719	0.38564079	0.66600258	0.39703302	0.565303156	0.315954597	-0.262988468	0.105195839	0.650431796	0.309499998	0.325246909	0.302563401	0.36847192	-0.306934077	0.300827386	0.170186576	0.033079193	0.04886692	-0.208170932	0.386330825	0.249130903	0.114063752	-0.300446186	0.563972199	0.326083304	0.685305777	0.369151657	0.236029894	0.289296369	0.01764986	0.17643928	-0.139472608	0.21492711	0.222895346	0.289770298	-0.079922618	0.643869618	0.257937176	0.135875651	-0.099840026	0.440153974	0.14401231	0.465273349
m_100021199	0.112403242	0.512979639	0.550328033	0.599305295	0.547199806	0.324605546	0.2114291	-0.043122105	0.579263512	0.002586154	0.273373418	0.075987905	0.516604797	0.577117066	0.397652289	0.581480815	0.383920203	0.557020191	0.024201154	0.914242471	0.628058632	0.992261117	0.591498212	0.249166314	0.550024517	0.670988486	0.453940031	0.337376251	0.083717273	0.598122483	0.345750407	0.432762868	0.611996553	0.423531792	0.282641441	0.189706614	-0.005146904	0.392241927	0.65714969	0.663280111	-0.000361818	0.65429922	0.015267397	0.367924991	0.56464849	0.185249492	0.32603755	0.598915587
m_100021236	0.141057985	-0.007020545	0.633973413	-1.172870647	-0.036265276	-0.249828418	-0.28066669	0.32055951	-0.3503848	-0.056678175	0.503731294	0.047650208	0.256452414	-0.101046424	0.363682158	0.392230164	-0.359599467	-0.142001952	0.253284534	0.113013666	0.316903235	0.734145341	-0.245505235	0.418675242	0.321245325	0.449550195	1.027458217	0.033702716	0.072656652	-0.18853629	-0.177248122	-0.251325343	-0.228328342	0.063938607	-0.331947093	0.060325194	0.433147972	-0.098398628	-0.431011504	1.165602977	-0.191999176	-0.701346591	0.393795068	0.164709141	0.889995476	0.597465344	-0.196392955	-0.33597073
m_100021277	0.416667752	0.574270404	0.83320088	1.018840321	0.70549416	0.759821944	0.708772567	0.791898831	0.650662972	0.862251319	0.40928353	0.82474137	0.281837387	1.144047622	0.604408616	0.459093799	0.625297948	0.582138607	0.151959268	0.253790385	0.476976683	0.460033912	0.262200803	0.692891186	0.467831572	0.858614407	0.620340679	0.648484703	0.622026569	0.592059151	0.893171819	0.381180036	0.442984972	0.846047121	0.37931055	0.467676461	0.192013022	0.324621481	1.135651459	0.81028721	0.681502056	0.954268006	0.493175641	0.392652972	1.021560821	0.824261394	0.884627706	0.862747459
m_100021333	0.066207627	-0.263865334	-0.459274166	-0.370895579	-0.142402738	-1.593735019	-0.055029591	-0.212260502	-0.548172099	0.060764639	-0.047648155	0.33181248	-0.267223302	-0.193458487	0.360336517	0.145077244	-0.465885934	-0.14149874	0.217025185	0.391747666	0.075886384	-0.202204085	0.088162062	0.673339805	0.021936808	-0.097544612	0.167140461	0.382909938	0.114837224	1.002298123	-0.021851275	-0.261617686	-0.879482594	0.319711599	0.186364437	0.536935472	0.303471698	-0.108993021	-0.376859069	-0.060270204	0.276045334	-0.343994891	0.123531221	0.400617259	-0.112240124	-1.551399598	-0.237884811	-0.428328494
m_100021372	0.493786069	-0.466719484	-0.009644446	-2.0262756	0.461234488	-2.000086779	-2.001819746	-1.473407944	-2.01689329	0.352993113	-0.004259073	0.005786938	-0.661156902	-0.86358396	0.133203324	1.021609988	-0.185285131	-1.944013613	0.471577973	0.066997997	-0.058668437	1.104150142	-0.125833752	-0.706775726	0.023368482	0.211923843	-0.279834355	-0.01701384	-0.45288437	0.292625241	-0.770843212	0.023910546	-0.406871785	-0.743909423	-1.932866875	-1.972321081	-0.2542964	-1.873214755	-1.932844628	0.691142541	-0.400645879	-1.188000109	-0.068899345	-1.913622247	-0.493451442	-1.957757246	-2.061186118	0.343139546
m_100021374	1.080358821	0.814766254	0.311850451	1.202159743	0.908069794	1.064440603	1.004966677	1.211498896	1.238440258	0.839823173	1.187426479	-0.265785686	0.570764926	0.939656872	0.588316157	0.697271942	1.33338716	1.099473233	0.130064574	0.688938183	1.262560313	0.82649434	0.570337481	1.10003755	0.438361498	0.796907289	1.050246934	-0.221484453	0.765177233	0.910051009	0.179612272	0.708344894	0.301285856	0.54182651	0.649081925	0.837590489	0.66470492	0.441468253	0.703646863	0.921847695	0.353937408	0.768179511	0.790973849	0.387220762	-0.602044491	0.928961074	-0.027942874	1.048846746
m_100021375	0.486719174	0.893391279	0.570786233	0.826297957	0.247045098	0.54711989	0.815554112	0.542985826	0.653926196	-0.15652934	-1.449104171	-1.484596008	-0.081668011	0.04262998	-0.253514251	-0.747080407	1.04842051	0.076339142	-1.558484839	1.085878243	0.628873631	0.754940607	0.511569756	-1.614731626	0.586668157	0.252040039	0.741605642	0.156282295	0.611118237	-1.494553642	0.678464038	0.774756844	0.318383991	1.092454644	0.935499239	0.973717828	0.888986229	1.154425334	1.041218257	1.157113639	0.453122776	0.260264504	0.583234881	0.131457109	-1.718639521	0.415551234	0.253239758	0.835805742
m_100021376	-0.080816322	0.460235885	0.135956973	-0.321181563	-1.620411437	0.499423939	0.218040713	0.345405115	0.426344497	-0.011084599	-0.018537143	-0.688487937	-0.301440639	-0.078896626	-1.558794997	-1.348906945	1.132582873	0.033395915	-1.461345062	0.616156476	0.594192319	0.383123729	-0.04604756	-1.517592398	-0.187267436	-0.152449992	0.159290905	-1.472579989	0.542032216	-0.187648475	0.604592232	0.598516877	0.22595573	1.049058344	0.574720517	0.652235315	-1.699925845	0.446668407	0.570049394	0.265755167	0.011374486	-0.018864371	-0.364901432	-0.09933481	-1.621501766	-0.306829147	0.418761211	0.190478843
m_100021467	-0.442121959	-0.14393378	-0.131909994	-0.492323501	-0.300718188	-0.426557548	-0.256262374	0.367473416	0.086236546	-0.033901999	-0.087111495	-0.367399096	-0.250696315	0.322863197	-0.280073844	0.036227313	0.211431369	-0.363156342	0.016190247	0.187781711	-0.054810685	-0.187413821	-0.656131954	0.300586668	-1.341567808	-0.067866438	-0.188738838	-0.005735532	-0.024463283	-0.376663587	-0.000904974	-0.128008205	-0.594739458	-0.043317134	0.054993639	-0.332055674	1.038564093	-0.273266014	-0.137548347	-0.2164084	0.000361525	-0.216872565	-0.084008841	-0.093295919	-0.81522353	0.207348533	-0.608282165	-0.110542657
m_100021469	0.269674897	-0.069242315	-0.241780875	-0.147181876	-0.351040296	-0.263314193	0.067834227	-0.367093668	-0.384405189	0.097293492	-0.343925005	1.138301467	-0.291352823	0.140653759	0.402027797	-0.041713907	0.341441128	-0.461961528	0.216003605	0.405189411	-0.024862295	-0.801407207	-0.240512908	0.37354653	0.076641532	0.156237512	0.852530591	0.721382941	-0.35616221	1.282994205	0.411575109	0.269021591	-0.009183048	0.380318845	-0.085178344	1.299012522	0.114730697	0.195027616	0.048119479	-0.163592091	0.461963753	-0.223744146	0.462497703	0.959349064	0.535823447	-0.630331381	-0.123555659	0.611637724
m_100021474	0.484383893	-0.159390844	-0.247391288	-0.2485075	-0.432166629	-0.343223316	-0.014336771	-0.532807786	-0.429646181	-0.329013405	-0.596891452	1.103185595	-0.39983425	-0.074751509	0.211394017	0.04940237	0.118285686	-0.573649075	0.053292919	0.210909403	0.299387484	-1.071497719	0.175847097	0.224938742	-0.007980542	-0.226288478	0.370713277	1.142185729	-0.361351492	1.767362632	0.457861011	0.297467047	-0.190986928	0.669366739	0.463473367	1.129772473	0.647292817	0.247825056	-0.121539841	-0.118369189	0.616939012	-0.138275314	0.188812558	0.752274171	0.139450904	-0.436478702	-0.041075474	0.619648507
m_100021475	-0.337613679	-0.319238367	-0.498391887	-0.36711503	-0.577000207	-0.707078782	-0.155419856	-0.772077406	-0.74271722	-0.28226339	-0.836912773	0.693344758	-0.715988964	-0.288789595	0.121774618	-0.199662912	0.001927873	-0.930687691	-0.333954083	0.003477951	0.08904994	-1.075836791	-0.029719997	-0.13810263	-0.046926052	-0.301687636	0.242063292	0.112218246	-0.467026305	1.518915955	0.132011907	-0.046167063	-0.379125217	0.406026591	0.133314157	0.886844683	0.260871734	0.077882053	-0.578216684	-0.170104353	-0.098754889	-0.346097021	-0.162441983	0.610426695	0.103005663	-0.604370528	-0.290318657	0.542160834
m_100021478	0.776959377	-0.349491411	-0.156953002	-0.141701454	0.180907541	-0.610483418	-0.641366971	-0.242154172	-0.494203993	0.015591086	-0.226211546	0.119617318	-0.465750532	-0.544739594	0.190815017	0.042908113	-0.67280008	-0.056798645	0.677364039	-0.6929148	-0.457682401	-0.187599853	-0.155704369	0.28282125	-0.112311115	-0.174510317	-0.317412425	0.074178763	-0.381124928	-0.385206621	-0.526942588	-0.664915552	-0.379874269	-0.660531693	-0.500621618	-0.276785746	0.172532941	-0.620940758	-0.254983802	-0.425112358	-0.679476233	-0.594319361	0.066929802	-0.405557504	-0.174252201	-0.828179947	-0.559327931	-0.688894771
m_100021503	-0.216025704	1.021090084	1.103131355	0.657063998	-0.231533575	0.517072797	0.779492229	0.737682873	1.173094029	0.259184688	0.063717411	0.042665896	0.450770783	1.313754183	0.237878392	1.117987897	1.156118322	0.552899624	0.736860397	0.752294668	0.819734632	0.100001702	0.732732849	-0.5667477	0.227511358	1.505547126	1.241208242	0.179309222	1.328103043	0.731806521	0.903998728	0.938996612	1.095077744	1.607714656	0.763593692	1.207506675	-0.150263507	1.457932262	0.418326375	0.503035114	0.19275712	1.587802779	0.318837623	0.403426349	0.151094292	0.59129039	1.015359144	0.795434318
m_100021519	-1.711856075	-0.714450473	-0.696363753	-1.643098154	-0.572342523	-0.283287519	-0.287447577	-1.090196647	-1.633714292	-1.529233737	-0.571622427	-1.532925029	-0.956021252	-0.517663015	-0.543198843	-1.494376641	-0.677244313	-1.560824585	-1.606813491	-1.53564498	-0.824611735	-1.60919461	-0.31809524	-1.6630599	-1.594350138	-1.651994375	-1.493082751	-1.618048252	-1.662989226	0.184867583	-0.308220808	-0.236256583	-0.515552894	-0.573937088	-0.529522716	-0.890171233	-1.845388003	-0.670544611	-0.350312367	-0.304316636	-0.080030672	-0.591067505	-0.41428705	-1.530429935	-1.766966775	-0.786012033	-0.146601093	-0.284876752
m_100021568	-0.2135716	-0.295235056	-0.677238924	0.308387117	0.1411957	0.008024487	-0.227873427	-1.322804516	-0.281852347	-0.284477325	-0.186540281	0.124447347	-0.39095044	-0.229728259	0.054345444	-0.244374807	-0.069962235	-0.103804875	-0.164826461	-0.490120592	0.123276839	-0.127952557	0.291167225	0.099822617	-0.103411	-0.165897463	-0.852940275	-0.232666712	0.2773381	-0.023178684	-0.336698961	0.023747258	-0.095116474	-1.037747635	-0.405938989	-0.329972038	-0.00487595	-0.164018866	0.106989761	-0.20439589	0.191530459	-0.12042879	-0.279437244	-0.434717026	0.156807524	-0.281113535	0.087532483	-0.038154421
m_100021655	-0.177135187	-0.344219624	-0.647462178	-0.263539567	-0.335566684	-0.288705936	-0.128382482	-0.688946691	-0.008091723	-0.623018556	-0.47927212	-0.014126516	-0.302493271	-0.222743148	-0.735378818	-0.509590303	-0.269949703	-0.310831433	-0.320935768	-0.67423096	-0.198271713	-0.591238047	-0.438989084	-0.673615022	-0.606412218	-0.323238234	-0.649432214	-0.219061276	-1.24256301	-1.840588107	0.009812622	-0.289843234	-0.430803422	-0.340049928	-0.357741898	-0.471201019	-0.620617496	-0.604456296	-0.492696403	-0.416191858	0.022335712	-0.107063952	-0.536263866	-0.385118233	0.117952918	-0.306542991	-0.209993818	-0.218071333
m_100021656	0.175160716	0.046842803	-0.133578904	-4.14E-05	-0.163562349	0.091618535	0.182377127	-0.109105244	0.240928745	-0.239212824	-0.139695177	0.092144091	-0.094258324	0.22195482	-0.20996588	-0.278719979	-0.074115305	0.015159913	-0.23288157	-0.390279846	0.286779942	-0.13446743	-0.135476388	-0.848906127	-0.043135597	-0.105954327	0.001973249	-0.454440887	-0.499801549	0.148915481	0.225010007	0.090857548	-0.056436792	0.065991438	0.021093415	-0.037297087	-0.792062272	-0.224177017	-0.235964162	0.119246076	0.110121034	0.179312718	-0.20824141	0.048095647	0.279469164	-0.12110167	0.089314333	-0.054583964
m_100021873	0.38317898	0.157352275	-0.21186532	0.347588348	0.37327418	0.306335214	0.129447317	0.00654846	0.016030854	0.864701289	0.195121393	-0.040118418	0.331350271	-0.020174846	0.858535763	0.350609857	0.200221897	0.146310928	0.243851465	0.762954418	0.42137536	0.231410986	0.33707239	-0.357621807	0.428891179	-0.10283522	0.304964195	-0.453743952	0.169792653	0.436305508	0.306762128	0.593824164	0.511109161	0.410944976	0.448505046	0.44252123	0.192243371	0.454682921	0.732005623	0.45038335	0.718782694	0.209991481	0.620007425	0.428821221	0.313869888	0.107207122	0.32262404	0.163072069
m_100021922	-0.700895795	0.095184822	-0.409524095	-0.337319328	0.561853468	-0.128713514	-0.161440567	-0.416974428	-0.077944576	-0.320197755	-0.110274799	0.486981345	-0.393807684	0.189423951	0.986601213	-0.811468332	0.283120438	0.34834811	0.546972836	0.242862189	0.06790779	-0.418775414	-0.285106047	-0.729295868	-0.065043917	-0.173586568	-0.036637001	-0.716668437	0.24512307	0.350837136	-0.243393408	0.243557068	0.091380108	-0.293900693	0.136008011	0.062209871	0.583887901	0.179525674	-0.329630388	-0.346122152	0.008062942	0.165263738	0.165255227	0.140702735	0.279117583	-0.089112879	-0.015593329	-0.041509929
m_100022040	-0.291722056	0.157087562	-0.024353315	0.221570036	-0.206840969	0.074710218	0.141125847	-0.220224863	-0.32702147	-0.086609464	0.079672212	-0.034569652	0.000297962	-0.083376808	0.430798575	0.069269316	0.232442765	-0.045526214	-0.067047919	0.505544369	0.242894626	-0.253000236	0.202040124	-0.287842533	0.153512524	-0.175525078	0.544787082	-0.180311424	0.226150342	0.731460989	0.014860046	0.222001469	0.442313229	0.446068977	0.503629011	0.251006793	0.010776456	0.281399811	0.397028513	0.317368481	0.347021664	0.19267625	0.240187304	0.720471497	0.296700978	0.256592465	0.263010416	0.606188704
m_100022041	-0.335515191	-2.28774878	-2.302494753	-2.251350329	-0.737120419	-2.225170668	-0.952162057	0.096383529	-1.303623922	-2.137533798	-2.105742856	-0.348598133	-0.568052623	0.212028158	-2.312475658	0.015480614	-2.199530308	-2.169113767	-0.059326359	-2.143942959	-2.30078444	0.958292593	-0.968831604	0.243888666	-2.202625907	-0.551673955	-0.531842482	-0.241509567	-0.307024506	-2.151178175	-2.13476229	-1.466519599	-0.923787608	-1.138299854	-0.866067765	-1.219034075	-0.215050522	-2.09833027	-2.157947549	-0.272771981	-2.36200932	-0.72700635	-2.277273653	-1.219710595	-0.920469763	-0.841753808	-2.286246788	-0.968967343
m_999911308	-0.779373858	-0.528098666	0.161920294	-0.539224791	-0.811650056	-0.461233086	-0.556868501	-0.697126654	-0.702579203	-0.361906523	-1.305808201	-1.004771887	-0.891819557	-0.84312049	-1.08231566	-0.275428518	-0.489526538	-0.302859394	-2.114096099	-0.644488543	-0.120775881	-0.371304753	-0.589284656	-2.170324775	-0.365532856	-2.159263111	-0.530646375	-0.946415752	-0.484169229	-0.740024851	-0.327581656	-0.771169634	-0.695560417	-0.012392266	-0.40835813	-0.827997686	-1.145810716	0.048389066	-0.491285618	0.205987214	-1.013926914	-0.454201113	-0.745696288	-0.944600163	-1.109914906	-0.286330811	-0.439245362	-0.153006336
m_999911612	-0.271554655	0.560928089	0.101258653	0.329818983	-0.867482293	0.594302403	0.521406301	0.220638062	0.432075951	-0.290482141	-0.733738334	-1.31537335	0.186593319	0.28064119	-0.334341603	-0.409797183	0.447684892	0.079316115	-2.088176405	0.460238275	0.013758683	-0.3710584	-0.337719433	-2.14440729	-0.092499683	-0.643764945	-1.974467075	-2.099408378	0.26236862	0.178921598	0.290748027	0.566082531	0.412916688	-0.083428709	0.353388537	0.06881006	-2.326645931	0.269461807	0.17713395	0.021512988	-0.10721615	0.67653895	-0.963302537	-0.233085903	-0.776425917	0.169718336	0.691318142	0.737317871
m_999912015	-0.46191661	-0.458203925	-0.945885774	-0.563062267	-0.828356994	-0.951831622	-1.838523413	-0.453388501	-0.979977845	-0.327787803	-0.599331017	-0.398011631	-0.437066937	-1.136067848	-0.714456999	-0.17702379	-0.790459272	-0.489653141	-1.826699147	-0.238073918	-0.955675228	-1.829080142	-0.670417894	-1.169887137	-0.572870214	-0.492052294	-1.712972996	-0.368379669	0.203105932	-1.762771147	-1.746350485	-1.020678777	-0.446184729	-1.723994991	-0.771655944	-0.907143333	-0.716182872	-1.709909068	-1.769542599	0.20108048	-1.12363099	-1.022610218	-0.445677619	-0.212130643	-0.789006626	-0.381424125	-0.598341176	-0.859816513
m_999912096	-0.84952555	0.938583329	1.020652543	-0.654518362	-0.169743901	-0.198341466	0.688441813	0.017361137	0.471595912	-1.929133157	0.084754652	-1.93282404	-0.584811217	0.442077521	-0.906592594	-0.531083639	0.565134177	-0.991366191	-1.30777155	-0.07877635	0.130438297	-0.590164074	-0.440363159	-1.196309046	-0.419462098	0.62864787	1.145090512	-2.017935625	-0.733165645	-0.593147692	0.365494565	0.844064662	-0.634096757	0.609475324	0.957590797	-0.555651284	-0.478271041	0.29483008	-0.307542596	-0.589536702	-0.32747596	0.343303957	0.306079705	-0.00114068	-0.640293293	-0.328204744	1.162281269	0.232261257
m_999912117	0.716865706	-2.192795203	-0.460269937	0.293681483	0.286710057	-0.002473621	-1.211866372	0.896069155	-2.147007903	0.666833392	0.920042889	-0.461372748	0.827119397	0.163192393	0.378449213	0.747028836	-1.00951326	-0.658622417	0.202886158	1.015454519	-0.042490325	1.147389912	0.667738534	-0.448306531	1.171272128	-0.026239006	-0.574550945	-0.79799083	1.121458193	-0.696875396	-1.339427692	-1.124512079	-2.114920606	-1.318501015	-1.233429539	0.301390957	-0.796622647	0.719891937	0.448198127	1.35360575	0.271407428	0.541676599	0.256224079	0.9130575	0.182034874	0.345016489	-2.19129285	-0.937968986
m_999912462	0.531126754	0.035435557	-0.014146445	0.383214718	-0.187559611	0.55641288	0.417634408	0.648389592	0.465052992	0.217504128	-0.050915575	-0.47157925	0.446218653	-0.014876447	0.0923783	-0.193057777	0.306380236	0.224838198	-0.074001181	-0.086327928	-0.329125803	-0.475091606	-0.116541328	-0.410432134	0.020883025	-0.018862175	0.017499242	-0.557908175	-0.067174292	-0.041217872	0.336167865	0.307351848	-0.015014695	0.358103222	0.289282096	0.09559981	0.218022391	0.081536418	0.246365876	0.004803031	0.664811502	0.462471854	0.278406772	0.290946485	-0.254858788	0.49088502	0.184042427	0.346215998
m_999912680	0.752673465	-0.338487469	-1.675673702	0.156725034	0.156162387	-0.470821115	-0.227974973	-1.071595853	-0.395320899	-0.796609309	-0.648180622	0.762258302	0.113223287	-1.596534707	0.046088056	-0.466233444	-0.675480313	-0.187842746	0.676315424	-0.779065858	-0.1420615	-0.321526449	-0.41226358	1.6040255	-0.063787968	-0.166503331	-0.775515569	0.931591046	-0.8938577	-0.569862572	-0.13245738	-0.105434506	-0.151123798	-0.694762065	-0.288469157	-0.380019081	0.505657654	-1.471418195	0.112653711	-1.580428907	0.935611485	-0.197343862	-0.47119145	-0.551038731	1.167414306	-0.206848701	-0.254148709	-0.348560063
m_999912906	-0.440588548	-0.302754695	-1.087380718	-0.429493822	0.119309264	-0.456648582	-0.690792685	-0.052423044	-0.571055518	-0.043486203	-0.1936912	-0.858312574	-0.403630043	-0.361079652	-0.624488029	-0.198210111	-0.23216247	-1.25145196	-0.294694027	-1.925215213	-0.330639408	0.182799693	-0.524780202	-0.115954766	-0.875995751	-0.298737256	-0.109436278	-0.391009637	-0.158900925	0.082473697	-0.150385359	-0.15356719	-0.564146227	-0.665617938	-0.760679041	-0.042652172	-0.655139982	-0.944606861	0.143427585	-0.661575004	-0.06319523	-0.363771247	-0.520444636	-0.557174296	-0.234129749	-0.2602496	-0.059225317	-0.493618846
m_999913007	0.532957394	-0.048684956	-0.054962594	-0.291064746	0.482293105	0.333952673	-0.129730424	0.159117276	-0.121385864	-0.179234083	0.267170495	0.493446508	0.152639544	0.001795661	-0.076348128	0.809322171	-0.480461077	0.17235002	0.651604504	-0.218619286	-0.174436426	0.821093166	-0.019457144	1.592928222	-0.203607281	0.42838536	-0.188304835	1.436150845	0.057461646	-0.002823102	-0.034268723	0.083239035	-0.635904208	-0.356900826	-0.238847801	0.484307118	0.427069646	0.007423402	0.102088663	-0.939899268	0.73205604	-0.104068555	-0.471842743	-0.411409958	0.508051943	-0.25360912	-0.043017814	-0.455827293
m_999913729	-0.38215281	-0.548548036	-0.355878947	-0.211803603	-0.118508715	-0.307187995	-0.525474399	-0.603396399	-0.126400093	-0.536191871	-1.051370558	-0.34006045	-0.477593283	-0.568149688	-0.298789725	-0.206344497	-1.054611149	-0.436315963	-0.455897464	-0.373433842	-1.103446564	-0.669064534	-0.619561934	0.242940792	-0.746401887	-0.384243733	-0.660457545	-0.577413958	-0.593864972	-1.417554154	-0.841252446	-1.186426928	-0.784013181	-1.05705641	-0.740800226	-0.178977663	-0.069052348	-0.486437663	-0.321471701	-0.463991102	-1.081536699	-0.792091595	-0.302973059	-1.137435605	-1.561650365	-0.745306023	-0.563561895	-1.17673707
m_999913838	-0.32042091	-0.696745195	-0.346455606	-0.317501199	-0.847494408	-0.781785059	-0.569616485	-0.280231323	-0.989367656	-0.836056394	-0.484523318	-0.717612587	-0.507209466	-0.222029723	-0.298467253	-0.554068474	-0.824933677	-0.968324618	-1.713274608	-0.654376541	-0.237244169	-1.715655683	-1.091992969	-0.683930934	-0.7288978	-0.83469018	-0.738533201	-0.507287776	-0.246162247	-0.542935344	-1.632923722	-0.683594287	-0.676298249	-0.229470553	-0.318071424	-0.629362582	-0.532160631	0.107713149	-0.086528303	0.230983744	-1.860292357	-0.686702565	-0.37652835	-0.577701078	-0.394718355	-0.760880229	-0.79973715	-0.546948382
m_999914383	-0.013692935	-0.217667839	-0.701937489	-0.298200606	-0.496726483	-0.374080442	-0.258326026	-0.577225009	-0.03693057	-0.704268936	-0.656809077	0.220372569	-0.25602181	-0.375314925	-1.080604097	-0.391737664	-0.288529078	-0.311853893	-0.619930795	-0.766237326	-0.460990321	-0.880596233	-0.62430653	-0.546363058	-0.8025324	-0.452476555	-0.8635186	-0.028844734	-1.034700304	-0.152690855	0.081563607	-0.434669634	-0.630605977	-0.378573183	-0.501962468	-0.55445352	-0.524774337	-0.479431066	-0.800897636	-0.536551779	-0.324653571	-0.128274522	-0.793979706	-0.637414281	0.074953921	-0.199424447	-0.340739989	-0.31558086
m_999914502	1.175572505	0.380644001	0.286219031	-0.248488814	1.092191886	0.329519188	0.13600223	0.631813107	0.565514562	0.819966977	0.8537087	1.242852026	1.073516634	0.415312303	0.556208339	0.568265244	-0.448068408	0.568555743	1.088134006	-1.625102522	0.342345721	0.586370178	0.63302176	0.824470612	0.48846998	0.929928835	-0.189017376	1.172414575	0.03145876	-0.402058869	-0.311819196	-0.539023057	-0.231749069	-0.366820324	0.369977397	-0.303862416	0.580664423	-0.006818865	-0.767037288	0.633596263	0.322011628	-0.154969597	0.795487729	0.795263291	0.695315338	0.269244018	0.956186134	-0.994215277
m_999914556	0.105706324	-0.41813995	-0.342413783	-0.50610103	0.118011724	-0.214302434	-0.256321694	-0.406656135	-0.158135243	-0.211841996	-0.0050179	0.106420089	0.044610054	-0.374623965	-0.389474081	-0.260873168	-0.709043211	0.097624697	-0.324197853	-1.841148773	-0.152071278	-0.26643349	-0.166707476	-0.583097795	-0.422877902	-0.114724555	-1.09963399	-0.311363354	-0.761334447	-0.36312209	-0.66466685	-0.493367545	-0.559076688	-0.813639105	-0.226480721	-0.514019516	-0.365396525	-0.365533704	-0.722976229	-0.305033082	-0.165681732	-0.57501996	-0.32089526	-0.051641041	0.106245338	-0.157249511	-0.056025787	-1.909217972
