	KMV_361	KMV_362	KMV_364	KMV_365	KMV_366	KMV_367	KMV_370	KMV_372	KMV_373	KMV_374	KMV_375	KMV_377	KMV_378	KMV_380	KMV_381	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_389	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_400	KMV_401	KMV_402	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_411	KMV_413	KMV_415	KMV_416	KMV_417	KMV_418	KMV_419	KMV_421	KMV_423	KMV_424	KMV_425	KMV_427	KMV_428	KMV_429	KMV_433	KMV_435	KMV_436	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_445	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_454	KMV_456	KMV_457	KMV_459	KMV_460
Otu000011	0	0	0	0	9.875690289	0	12.27497683	0	10.26273488	0	0	0	3.255048751	0	0	0	8.351298796	0	0	11.24033256	6.273065963	1.941447818	0	0	0	0	0	0	0	0	0	9.515767799	0	0	0	0	0	0	0	0	0	0	0	8.908417231	0	11.9114336	7.93719423	0	10.97276132	11.1824421	0	0	10.75934063	0	12.05985767	0	0	0	14.52453431	0	0	14.06801517	9.11623175	0	0	0	0	6.910471793	0	0
Otu000010	3.705778096	8.939579214	0	3.354842717	6.543924117	10.19882798	9.016401414	0	4.641089092	0	4.177440834	7.357934429	8.771150829	10.05460432	13.57646248	6.283978741	7.716320994	6.680359524	12.72148566	9.895942729	9.182773407	8.47619387	9.595173715	5.654856992	7.571291432	4.641089092	9.016666664	0	3.472619051	0	11.59488374	11.37887408	5.499775348	13.32790085	7.930682078	7.304007118	13.54463557	3.007599816	5.121696173	8.813715761	10.40243549	3.294337355	9.087737161	4.120471603	5.482714298	8.122971754	5.999822492	4.237039197	4.200951897	11.3852402	5.092232085	4.951406876	3.988220085	7.93191939	12.35072437	9.794078634	11.21877689	11.44839944	7.998743125	0	7.40035802	7.651051691	7.711722674	10.94437762	6.582369124	7.570040795	4.690567673	4.675895148	0	4.878190283
Otu000007	8.879214161	10.60362634	8.642234861	10.79971749	10.59540095	8.224798254	7.024735032	9.048365036	8.960019279	6.522135663	10.32536312	8.968666793	7.687398116	6.274054541	9.120381895	8.450048032	7.867637914	8.140829771	8.249686086	9.99022566	8.663843245	9.152745767	9.139229656	8.986333677	9.387842685	10.32467238	7.180583483	9.471859927	10.82907403	8.325206009	7.228204647	8.216996667	9.460537445	11.07946009	7.690748653	9.115613352	7.574821861	6.997298769	7.038203308	8.938979441	11.27403438	6.477446252	10.8899235	7.32944714	7.586891046	11.95810961	7.982813962	9.586571754	6.140885328	8.165680075	8.09023513	4.24519686	3.988220085	8.319220503	8.500288635	8.610792718	10.85637975	6.703568725	8.824097318	13.2706393	9.804340424	7.983984947	9.689893255	10.19671133	9.536012694	9.621292495	8.322599406	7.794757859	8.38514339	8.265934639
Otu000017	5.620374421	0	3.043760386	11.41155173	5.559303546	10.8918464	6.315632984	4.666202349	10.01810021	0	4.73557772	8.091377891	6.283978741	7.264703226	8.477983073	5.205448658	0	8.669770889	11.51291243	9.559092551	8.428408124	9.485646376	0	10.19701945	6.578857138	6.842632633	13.58906987	0	7.1539486	7.359883996	6.018584933	11.86040471	11.1741358	8.673865223	8.982060645	8.299435107	9.23947508	7.630690122	4.906193473	0	8.845541465	3.829429375	9.176388121	7.000554208	6.985079812	7.830779268	8.473018566	6.756794568	4.759526397	10.74644972	2.930267379	3.697779146	0	7.685099172	9.812415031	10.154014	7.692666778	7.696631064	11.61413834	0	8.396081817	8.032704588	9.393310715	13.04953503	4.189142917	0	6.486271623	4.212869647	7.315904307	10.51015726
Otu000829	6.195527858	0	5.692779729	9.673105185	10.27549779	9.007760255	8.019184639	6.843244452	9.595173715	8.417468972	4.950213163	7.259026803	8.055050636	7.389452089	12.7409285	0	4.600258688	8.584257888	10.66086725	10.3780333	7.263708217	7.955121496	2.804884553	11.31998566	5.782776899	8.516761606	12.4864047	0	7.432267714	5.603449728	3.924517728	12.28600999	10.49090411	11.38136269	10.58281027	8.05236595	9.664171391	6.736521033	5.758625557	0	10.43696748	5.751234362	9.916651658	8.106380588	5.294670962	8.179356227	7.790983377	5.198269627	3.277337944	9.437351957	6.740931133	8.230746754	4.542557252	8.075746538	8.38514339	8.82600877	8.788478447	7.603985209	11.16764586	0	9.711064869	10.00434261	10.27706436	4.721411524	8.665948449	4.26998188	7.158296342	3.526859546	5.672425342	9.574335496
Otu000039	0	8.784634846	7.325712814	0	10.85108832	7.016143793	7.626652411	6.737295441	7.676611666	4.568474378	6.116366179	3.569195185	4.177440834	8.928107082	9.334149113	4.427124782	0	7.971543554	8.74135336	9.955587585	4.978852343	5.537747862	6.683646032	7.802336847	8.083587135	7.9100188	8.479506261	7.440680444	6.933243571	0	4.876212135	7.254784287	8.128051367	7.895042255	14.76546571	7.514265748	5.720391696	11.03589298	5.30915228	9.852481738	0	7.008465644	6.821059191	5.526130401	4.514622444	6.299716816	5.335214496	4.237039197	8.212628545	7.245735523	7.19667947	2.804884553	4.291851102	7.400879436	6.923272455	5.019992776	5.495619926	9.757416894	7.962361868	7.675179606	6.973633474	9.514585424	8.88698313	5.828772804	8.200179889	7.6597784	9.008945091	3.003160341	4.142957954	7.514265748
Otu000015	10.54590652	4.95419631	8.072084046	6.49554758	4.034269902	7.415528586	9.446316645	7.836948375	7.676611666	8.096595374	9.612962983	8.353530419	7.959209379	6.716533694	6.90109036	6.543924117	7.355709613	11.49766475	5.837433045	6.567329139	8.957633756	11.15624112	5.423449347	9.48592867	9.735304442	9.887384809	5.125085065	9.88638941	7.927329042	7.298865258	9.428241365	6.79889073	6.33353139	7.596879942	6.243485441	6.522135663	6.446370327	6.532150107	7.140539601	7.84919763	9.146120004	7.573096607	8.634998767	8.546704736	8.976513261	6.299716816	10.62906255	4.237039197	6.30853689	6.990431291	7.592853015	2.804884553	5.826855597	6.526694846	4.286771649	9.804262957	4.926557629	0	11.11475776	8.372901941	8.197810682	4.759526397	10.69529298	6.94048875	8.504099806	9.799676491	6.838890989	6.080373416	8.968666793	10.13699111
Otu000016	6.415105396	0	5.218466718	8.722938858	0	8.994846449	8.109992012	8.699170373	8.673081579	8.211667107	6.361006484	4.50710518	7.425762835	9.19064778	0	0	0	6.786269628	0	7.239684905	7.845537932	6.226193221	12.15793497	8.716830044	0	7.980122471	7.340000936	0	7.802336847	4.420089118	9.367577399	10.42355064	9.967226259	0	6.243485441	5.089915511	11.43475403	3.914995645	5.121696173	0	0	6.90620192	0	7.4011593	5.933319805	10.46136576	6.317234549	0	5.732646732	8.900634621	2.930267379	0	6.495364681	9.56567333	8.023805681	7.05610087	0	9.067390988	11.72143939	0	8.067034021	11.330308	10.04132759	2.603155617	0	3.721932779	5.04066863	6.867766439	5.672425342	7.580001548
Otu000024	0	0	0	0	13.1109977	0	0	0	0	0	0	13.33566342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.502317431	7.324558932	3.071660985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42485945	0	0	0	0	0	0	0	0	0	9.103709201	0	0	0	0	0	0	0
Otu000014	9.569924219	10.5028318	7.863468073	7.274691739	5.966671824	0	9.411034843	8.807852281	8.516761606	4.568474378	6.964994902	3.569195185	8.229517263	8.632389405	10.82640136	5.39319792	9.585792301	5.324180547	0	0	10.15279766	9.688011827	9.831591702	0	7.08889565	0	7.946980596	5.537747862	7.252808763	5.792380848	0	9.895914731	6.912518457	6.604312983	10.0201232	4.688929405	8.783506329	5.841420387	7.705490486	9.600861073	8.968666793	8.05157429	8.067387996	0	10.14484627	9.448689919	0	0	0	10.13452505	4.780838477	2.804884553	7.426295936	9.884170519	7.860971991	9.688074326	0	0	8.940888681	0	7.112747876	0	10.64648533	0	0	6.868559094	0	9.144434635	0	4.384489433
Otu000494	8.594481999	2.584962501	0	9.058824327	0	5.8085362	10.25278501	4.109374151	6.186981576	10.89942559	9.005120677	8.400693845	8.956307893	0	0	0	5.570208734	10.11683128	0	7.431136264	7.525177081	2.740240726	2.804884553	8.536714905	7.289146563	0	8.671646009	0	9.382984205	4.420089118	5.66235905	8.183164772	6.912518457	6.230242871	3.37097252	5.403346606	6.706644868	8.374978226	8.466207027	5.701005814	11.26445221	2.434371046	0	6.301383747	8.682419025	4.392317423	6.453092366	0	6.939451457	12.17446961	6.33038269	6.59706008	9.227647254	1.378511623	7.30749599	4.709138014	7.791737477	7.159220301	9.048929343	0	6.319769781	7.881313499	3.404947544	2.603155617	11.7520778	11.93727513	5.557633431	6.992267541	10.96650545	6.430072345
Otu000046	6.924597897	0	0	0	0	12.26128894	0	0	0	0	0	0	3.255048751	0	0	4.427124782	0	0	0	1.88008409	7.796844605	8.035423966	8.01393692	0	0	0	9.511384145	0	0	0	0	12.59346357	0	0	0	0	0	0	0	13.16741495	0	5.628136365	0	0	0	0	0	0	0	0	0	7.052421621	0	0	0	0	0	0	0	0	0	9.979704778	0	0	0	0	0	6.471176049	0	10.04687596
Otu000012	4.649407693	0	0	9.493855449	6.419798159	9.379676438	7.024735032	0	4.641089092	0	7.274691739	5.070762648	5.926688801	0	3.071660985	0	4.600258688	7.06406908	0	8.901505908	7.583757457	8.096595374	0	7.335335211	5.949787285	5.778529666	9.771293613	0	7.1539486	2.963977331	6.925612305	10.26278338	9.513902239	9.231221181	0	6.068578436	8.725924457	6.637951424	7.978468681	0	8.324955168	4.992632692	0	5.867329383	5.294670962	9.025139562	8.229840711	0	4.200951897	9.245918316	2.930267379	10.24860227	0	9.992371907	8.122971754	6.256854005	8.205146382	6.512899724	9.467618529	0	10.15279766	0	9.77922334	0	8.603370548	7.52298813	7.691211413	7.546623735	7.156504486	9.606236949
Otu000013	6.195527858	3.459431619	5.218466718	8.196271098	4.989558253	4.834050577	6.413960648	9.56433541	5.206648839	5.537747862	6.283978741	4.50710518	4.177440834	3.896164189	0	9.437351957	0	0	0	8.114468071	4.578984792	8.543647023	8.172053158	3.738300805	8.187552703	6.504943839	0	0	5.371699655	10.17674984	5.444706535	0	8.172980575	0	8.982060645	5.403346606	10.20705641	8.463984802	9.240468739	4.420089118	3.201119623	8.97499569	3.266140317	9.420857591	3.576396577	10.05723965	8.681058525	0	9.514585424	7.330916878	8.775070606	2.804884553	9.929225404	9.002815016	0	8.30133801	6.479542529	6.871954904	5.293391104	0	9.274542649	6.140885328	5.87169476	0	5.9388698	5.953628655	10.7666405	10.25922705	4.142957954	7.536512149
Otu000020	0	0	12.75531396	0	0	2.482114093	0	0	0	0	0	7.697118665	0	0	0	9.540301934	9.399638109	0	0	0	0	0	0	0	0	0	3.244061423	0	0	2.963977331	0	0	11.69870851	0	0	0	0	0	0	9.629022005	0	0	0	0	0	6.126991205	0	0	0	0	10.31347622	0	0	0	0	0	0	0	0	0	12.1821803	0	0	0	0	0	0	7.771779034	0	0
Otu000018	4.649407693	0	0	6.955091005	0	9.177373818	0	0	0	0	7.802336847	7.152835931	6.116366179	5.632591364	0	6.080373416	0	8.140829771	0	9.251669602	4.578984792	6.690315501	2.804884553	6.640468115	5.120342973	5.61188622	8.944054387	0	3.472619051	7.816918339	7.640834623	7.96159938	5.185796394	10.41358875	7.402792931	5.089915511	8.811457743	5.652365299	3.953521681	0	8.465399134	0	0	10.15005938	2.69253452	7.330916878	11.04924292	5.770073906	8.212628545	5.357552005	9.387746318	0	10.04543489	6.526694846	3.358854664	5.84809142	9.58064653	7.452805838	8.803678688	0	9.286349068	9.053748846	9.473365092	4.020451209	10.33773723	5.804209739	5.444706535	7.748428276	5.672425342	10.94171456
Otu000023	0	0	5.881934108	7.694558796	0	7.415528586	8.249686086	0	4.951406876	0	6.808785458	9.117247835	5.926688801	0	0	0	0	7.558420713	0	7.133503806	7.112747876	6.944379313	9.514790816	7.095950459	9.603676462	5.423449347	6.79661711	0	0	8.997755545	7.007415012	7.836594542	7.958770832	4.936856017	8.316313256	0	8.993280039	5.434745677	8.597953574	0	0	8.569303579	0	0	10.21947933	6.779901709	8.027035251	5.770073906	7.587247571	0	4.3831893	0	9.218673511	10.53235593	5.821596845	8.845864779	10.04960835	0	8.581824253	0	10.35692792	0	7.661342366	0	9.176388121	0	0	8.025965194	8.919856487	8.050961692
Otu001270	0	12.98388429	4.50710518	0	4.589579129	0	2.726390393	0	0	4.568474378	5.585219368	0	0	0	3.983204757	11.17606124	0	5.324180547	0	6.646676935	5.548483688	0	0	0	0	0	0	4.821339151	0	2.963977331	6.30403976	0	4.531312447	3.071660985	0	8.574272936	0	0	5.475028474	11.47570242	3.201119623	3.829429375	5.149046272	6.63460279	0	9.511533049	3.149587113	0	0	0	0	0	3.603171299	6.422905743	0	4.312369266	0	0	5.699202188	0	3.109960212	5.161186664	5.682565214	4.721411524	4.189142917	0	8.675256392	9.280892841	7.389452089	0
Otu000075	8.295782762	0	0	0	0	6.125306822	4.862445819	0	0	0	0	0	7.352203801	0	0	0	0	5.988684687	0	9.083625477	4.023891876	1.941447818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.623784319	0	0	10.19031964	0	2.350033433	8.040536764	0	14.20899696	0	0	0	0	0	3.988220085	2.070389328	0	3.763264573	0	0	0	0	7.583757457	0	0	0	0	0	0	0	0	7.101856327
Otu000205	3.705778096	7.417852515	4.50710518	5.245004118	4.589579129	5.049199103	0	7.034318085	5.206648839	4.568474378	0	4.50710518	5.137013014	5.821596845	4.537434131	3.492674911	5.570208734	3.139551352	0	6.894362654	5.548483688	0	4.951406876	4.683211247	4.808746813	4.24519686	0	0	6.164043478	5.959410591	6.542236093	5.149046272	6.410592056	0	10.51992095	4.688929405	0	0	4.906193473	8.332835781	5.867329383	2.434371046	0	5.243564207	6.921467028	7.926131238	4.065919631	0	5.161186664	5.893884886	0	13.7514833	0	3.608809243	0	5.275597458	0	6.703568725	0	5.914613168	4.724939034	5.475028474	5.985275445	6.361387183	6.92706272	0	4.690567673	4.46287892	5.89077093	6.690315501
Otu001011	0	0	0	0	0	0	8.581285227	0	0	0	5.821596845	6.04913827	0	4.448460501	0	7.274691739	5.570208734	5.581200582	0	10.23130806	10.45695001	0	0	0	0	0	0	3.334984248	5.371699655	0	0	12.28998905	11.58070464	0	0	0	10.50111652	8.652516792	0	3.485952495	7.89908448	0	0	4.677517484	0	0	0	5.198269627	0	0	0	0	0	1.378511623	4.286771649	6.835514181	0	0	0	0	8.406937933	0	7.72813259	3.479267335	0	0	2.184629194	5.173436064	8.522254575	0
Otu000022	5.620374421	10.63117706	7.325712814	6.722676192	8.036384981	7.016143793	0	8.115942364	7.345863347	0	7.46118208	4.50710518	6.283978741	5.158749926	9.520291279	4.73557772	5.570208734	7.296916207	8.663538116	8.334120482	5.766465687	6.566054038	8.630119957	6.640468115	8.315455588	7.589589479	6.79661711	7.514265748	5.686642003	2.963977331	0	6.264199906	6.912518457	8.319755738	7.623966932	7.37755115	6.821059191	5.841420387	5.30915228	5.198269627	8.169350043	7.873322147	7.921122744	7.000554208	3.576396577	9.037394425	6.797482821	6.756794568	6.30853689	3.734188509	7.130033514	5.423449347	3.603171299	6.623515741	3.358854664	8.117536926	9.524138365	6.169278488	9.901491457	9.063120822	7.640051714	7.130626517	8.022327893	9.379323386	9.56913539	7.011772698	7.358612237	3.526859546	0	8.840420316
Otu000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.040536764	12.44285713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000065	4.649407693	0	0	7.358228532	0	8.968666793	0	0	4.24519686	0	0	8.904667342	0	3.896164189	0	0	0	0	0	2.669464565	3.109960212	7.536512149	2.804884553	0	12.90372412	0	0	7.281192426	0	5.385994425	6.16836095	0	3.300058915	0	0	0	0	0	8.466207027	0	0	0	0	0	7.586891046	8.356085106	9.388644481	0	5.95115799	2.838719093	0	0	0	0	0	0	0	0	7.962361868	0	8.560678011	0	4.497148241	0	0	0	0	9.071038892	10.73921805	7.348124558
Otu000027	7.300366344	10.90011206	7.619502325	3.734188509	10.05329935	5.922031956	4.158169978	0	5.61188622	0	8.785193954	10.18492923	0	0	4.537434131	3.492674911	0	0	0	9.723667806	6.851796716	5.446707378	2.804884553	0	3.859324912	0	4.165843825	3.334984248	0	11.64920423	3.924517728	2.981222793	6.964558111	5.249332964	3.37097252	0	0	4.467720346	6.67876597	2.60929183	0	0	5.149046272	3.732820767	6.552994482	2.444784843	4.065919631	0	7.651051691	4.494317136	0	0	0	9.657139777	4.286771649	0	0	5.055632307	8.13573379	0	5.766465687	0	3.943779694	0	3.266140317	2.827323338	4.227317234	5.647395307	5.415037499	5.623382719
Otu000043	0	2.584962501	0	4.282553857	3.119739244	8.310675311	0	0	0	0	0	5.475028474	5.137013014	4.846883286	5.506032031	4.73557772	0	0	5.521798917	8.114468071	7.40035802	3.628031223	8.172053158	0	0	0	4.165843825	4.821339151	5.94500038	0	4.477456875	4.837247296	5.870910224	4.537434131	0	3.211707326	9.21875111	3.914995645	0	3.485952495	6.374469421	0	6.128572155	3.201119623	4.120471603	4.790076931	0	4.237039197	0	6.722676192	0	4.951406876	0	4.44625623	9.82719566	0	8.73968135	7.342433164	4.726706284	0	4.023891876	6.594730277	6.40825082	13.0555689	0	0	3.924517728	0	0	2.740240726
Otu000042	3.705778096	11.98406237	6.334678121	5.122927522	6.862756554	4.834050577	5.117190725	0	5.423449347	0	4.483333489	9.251945448	6.43412921	7.198035708	7.753650093	6.543924117	0	0	0	6.197434118	4.023891876	4.568474378	8.259221735	3.738300805	4.808746813	5.778529666	0	0	5.686642003	6.588536184	7.419646466	5.149046272	5.351310615	0	9.181001275	5.403346606	7.118225095	4.467720346	5.881934108	4.728475871	6.854919464	6.547064383	3.266140317	4.677517484	5.078391452	7.370203037	6.453092366	4.237039197	6.30853689	7.606191644	7.734171251	7.873646716	3.988220085	6.937815169	4.286771649	4.709138014	0	9.135171407	5.293391104	4.723762163	3.778486816	4.200951897	5.985275445	7.260065788	4.747498523	5.953628655	8.223385577	8.953430671	0	5.011227255
Otu000036	4.649407693	7.033423002	7.189108332	4.989558253	9.967226259	5.23638729	5.972641029	7.61560721	7.345863347	6.112321025	7.829695634	5.070762648	7.105930887	6.977279923	8.750303778	8.837344905	6.145013864	3.139551352	6.096256167	7.518107287	6.273065963	4.568474378	11.16766978	5.971046746	5.949787285	8.492980511	0	6.014274131	8.42808519	6.779306182	6.16836095	5.622809206	5.870910224	5.913111034	6.411293182	6.068578436	8.020261549	5.652365299	6.100827364	7.52883281	5.867329383	7.193519933	5.9388698	3.732820767	7.214717226	6.559695742	6.167240329	6.496425826	7.130626517	5.122927522	5.921308952	4.951406876	3.988220085	7.163901214	0	3.763264573	3.97323309	7.504979125	5.037695581	8.132684881	6.174862169	6.30853689	6.40825082	8.901341673	4.747498523	6.622944632	9.493571597	5.745010823	0	6.476838239
Otu000038	7.061021398	6.794415866	7.115627993	6.393637968	6.419798159	3.883764286	4.552863346	6.212778096	4.24519686	6.522135663	5.450717798	5.790454748	3.255048751	6.512191764	3.071660985	7.888118773	0	4.055282436	0	6.684772118	5.955794078	7.468716598	7.758682021	3.738300805	7.015452725	6.985824898	0	7.19430916	3.472619051	7.52883281	6.16836095	2.981222793	5.185796394	3.983204757	0	7.226511714	3.266140317	0	6.67876597	5.835985927	0	8.002852182	5.720391696	6.953624002	4.82387184	7.830779268	6.577250391	0	6.719016733	7.274691739	5.348200521	7.398014001	6.085647684	8.970968661	0	0	5.495619926	6.949309	6.593075862	4.723762163	9.298059652	3.277337944	7.517702427	5.828772804	4.747498523	6.212778096	9.764530488	7.178511976	4.142957954	9.195316277
Otu000758	0	0	0	0	4.034269902	2.482114093	6.506012215	4.109374151	6.916004575	0	0	6.04913827	0	0	3.071660985	0	0	5.799281622	0	7.677743254	6.408872587	5.349532556	0	0	0	0	8.175602408	0	3.472619051	0	0	4.837247296	3.835351761	0	6.822086816	0	0	0	0	0	0	0	6.128572155	7.4011593	0	0	0	0	0	2.027480736	6.070929498	0	0	7.131342539	3.358854664	5.275597458	4.926557629	0	5.510518515	0	0	0	4.497148241	12.97144599	4.189142917	0	5.759994393	6.632931441	4.142957954	0
Otu000047	4.649407693	0	7.189108332	7.628796024	0	0	8.702970319	0	2.804884553	0	6.633585212	7.357934429	0	0	0	0	0	7.673309076	0	0	5.766465687	3.628031223	2.804884553	0	5.120342973	6.063249747	9.314227982	0	0	0	7.358612237	9.515767799	7.879664567	0	0	0	4.747498523	0	0	0	0	2.434371046	0	8.148664109	3.576396577	7.24898173	0	4.237039197	5.475028474	0	7.77836003	0	0	7.651051691	7.677393395	3.763264573	0	4.347299885	8.13573379	0	10.6656998	0	9.731184707	0	0	0	0	6.731497682	7.069673528	2.740240726
Otu000028	0	0	0	6.543924117	0	10.19882798	3.613054808	0	6.985824898	0	5.450717798	8.147757957	8.144919648	7.756741628	6.080373416	0	9.34908832	6.306061689	5.117190725	10.51913293	8.294515526	5.133025419	6.916004575	6.640468115	5.376448084	7.398014001	6.271858645	4.26166757	0	0	7.007415012	7.438074843	6.252121154	7.420973881	4.85983954	6.965402695	8.360128111	0	0	7.11639701	8.49847323	0	5.462819554	2.350033433	4.120471603	6.299716816	0	0	0	7.949265547	3.83238707	0	4.756078828	3.40599236	10.7274478	6.476548801	7.586287898	7.09258666	3.780189712	0	7.93825526	7.038203308	4.15271648	5.828772804	6.128572155	0	0	0	0	4.731627596
Otu000135	7.505596357	6.857980995	7.619502325	5.245004118	6.543924117	6.964089115	7.405476145	7.674206625	6.842632633	5.537747862	8.144919648	7.259026803	6.914781194	6.398031074	5.913111034	5.39319792	6.554945734	8.015763487	9.399079861	6.684772118	6.944125255	6.430072345	8.172053158	7.879999159	6.67738634	7.052421621	7.675179606	9.164221289	7.665479483	6.779306182	7.588634904	5.978858365	5.976063486	7.596879942	3.37097252	6.866691401	7.86887576	6.532150107	7.978468681	8.188916791	6.056881974	6.67696672	8.157259808	7.132826273	6.785153174	5.433701344	6.988505781	0	8.708709057	5.966671824	6.909356674	8.07927718	6.23552493	4.217230716	6.398031074	5.019992776	8.835678909	7.504979125	8.482557497	9.839604155	4.416585363	7.038203308	5.929602563	8.206605346	7.638623159	8.198115587	7.389452089	5.922414874	6.878561873	3.628031223
Otu000031	8.501621394	0	0	6.225856277	9.589146947	2.482114093	2.726390393	6.737295441	0	0	0	4.50710518	5.450717798	10.16344003	0	0	0	7.296916207	0	6.347469973	8.025372062	5.537747862	0	0	9.185076317	0	6.271858645	4.26166757	5.686642003	0	0	4.837247296	8.237855053	7.069673528	0	5.089915511	0	3.914995645	7.671707711	5.198269627	0	7.638348194	0	0	3.576396577	1.688055994	0	0	0	4.678938649	0	5.778529666	2.238013991	8.89542381	0	4.709138014	0	10.44558228	0	5.125085065	6.71871369	7.983984947	7.995465539	0	7.921122744	7.61560721	2.184629194	0	6.247927513	8.822425982
Otu000993	7.685234302	5.169925001	5.692779729	6.49554758	3.119739244	7.75886499	7.085673859	7.836948375	7.49697932	7.514265748	6.024642461	0	9.636392239	5.988684687	4.936856017	0	6.554945734	6.786269628	8.952397704	5.622267773	7.40035802	5.133025419	9.092519789	8.95078088	5.949787285	6.406542373	7.844320111	8.096595374	8.29522395	5.129843722	5.444706535	8.596960838	8.471603285	8.774909048	4.85983954	6.236113053	7.438074843	7.524334779	6.984177635	7.168493046	6.953624002	6.327241019	7.025807808	5.762313958	6.056881974	6.299716816	6.317234549	0	7.983984947	6.918863237	6.33038269	8.230746754	3.988220085	3.40599236	7.220602255	5.492659409	8.4673658	6.033778214	8.482557497	8.968666793	5.467833672	9.251945448	5.298999323	7.776591682	8.020261549	6.432389124	6.367376023	4.212869647	6.247927513	5.922651972
Otu000025	0	8.082149041	0	4.034269902	9.355012197	5.550640896	3.613054808	0	6.59706008	0	4.177440834	5.070762648	3.255048751	2.989946335	11.72544516	5.559303546	0	0	7.818384699	7.018882573	7.263708217	4.568474378	5.92790213	0	4.41076646	7.873646716	8.513359591	3.334984248	4.406129831	0	3.016531724	6.967375346	5.351310615	6.987842974	4.299507612	5.660688416	4.189142917	0	0	10.35779884	4.120471603	2.434371046	7.364512057	5.965216555	4.514622444	7.206200388	0	0	4.200951897	4.282553857	0	5.92790213	2.238013991	4.217230716	0	0	0	0	4.329717796	5.914613168	6.069482223	5.732646732	7.517702427	8.103873555	4.189142917	7.078378647	4.876212135	0	3.222392421	4.173563579
Otu001365	0	9.645658432	0	4.494317136	10.77712884	8.035997125	0	4.109374151	5.423449347	0	0	0	0	0	9.977862906	2.615464589	0	0	4.552863346	4.651263347	7.030898747	5.988684687	7.116079322	5.971046746	5.120342973	8.444208985	3.244061423	0	5.686642003	0	3.924517728	4.438935212	6.619781748	6.365998341	0	6.965402695	0	0	0	9.4192723	3.201119623	3.829429375	9.991863885	4.425714633	5.649049992	8.346267476	0	4.237039197	0	6.225856277	0	0	3.603171299	4.548436625	0	0	0	0	0	6.271858645	6.683432177	0	6.140458931	7.396713432	3.266140317	0	2.184629194	0	3.222392421	5.133025419
Otu000034	0	6.794415866	5.475028474	4.034269902	7.856545239	0	0	5.380258671	2.804884553	4.568474378	4.950213163	0	5.137013014	5.158749926	9.283602866	7.687398116	0	3.139551352	9.077685875	5.698727939	4.023891876	6.910710861	9.076607609	5.654856992	6.578857138	8.444208985	6.421993474	4.26166757	5.371699655	3.868434131	6.16836095	4.438935212	3.835351761	7.357226156	7.754575359	0	7.508067956	3.007599816	6.377221011	7.488414012	4.677517484	7.008465644	7.118225095	4.891833493	4.120471603	5.433701344	7.234638303	5.198269627	5.732646732	4.989558253	7.903343195	10.6109088	3.076378531	4.087462841	3.358854664	3.763264573	9.238264228	4.347299885	6.151040784	7.001336624	3.482605282	4.200951897	7.105286759	8.73942939	5.149046272	6.212778096	7.876778162	5.307300689	0	3.251374815
Otu000085	7.685234302	5.169925001	6.198960992	2.838719093	6.862756554	4.834050577	2.726390393	0	6.063249747	5.537747862	0	0	3.255048751	4.448460501	4.537434131	0	6.145013864	0	0	7.160790664	7.333650421	5.537747862	4.951406876	0	9.044467965	4.24519686	0	6.371875625	8.549736059	4.420089118	5.188281944	0	0	4.537434131	0	5.089915511	4.747498523	6.293973481	5.121696173	6.276694153	7.502456864	0	6.446370327	4.120471603	4.120471603	7.517450682	6.797482821	0	5.161186664	7.984747078	6.206480734	0	5.106735622	9.497053445	3.358854664	5.68129367	4.926557629	2.897552731	6.494607208	10.48502765	7.030898747	0	5.298999323	4.020451209	4.189142917	7.142044777	5.851438951	5.647395307	3.222392421	4.731627596
Otu000033	5.215079743	0	4.50710518	6.49554758	0	4.274159055	4.552863346	4.109374151	4.24519686	0	5.585219368	5.790454748	0	2.989946335	3.983204757	7.651051691	0	0	0	4.305004221	0	8.576226654	2.804884553	0	6.938069579	5.206648839	0	0	0	7.52883281	5.851438951	2.981222793	5.185796394	0	5.834781143	0	0	0	7.833226225	4.027341849	4.120471603	7.193519933	0	8.99207932	0	7.602389572	6.167240329	0	6.30853689	5.650499463	8.018356798	0	8.10901017	7.427941333	0	7.05610087	4.926557629	2.897552731	6.771888942	0	8.599051608	4.200951897	0	0	3.266140317	5.448997617	5.557633431	9.701443269	4.700439718	5.446707378
